customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
300,Univ.Prof. Gotthilf Wilmsen B.Sc.,univ.prof.gotthilf.wilmsen.b.sc300@outlook.com,Germany,2024-04-13,Standard,840.79
301,Christine Wright,christine.wright301@yahoo.com,United States,2021-07-20,Basic,60.22
302,Herr Romuald Jopich MBA.,herr.romuald.jopich.mba302@outlook.com,Germany,2026-03-21,Basic,505.2
303,Stephanie Ross,stephanie.ross303@gmail.com,Canada,2023-03-13,Premium,1393.16
304,Anne-Katrin Hahn,anne.katrin.hahn304@icloud.com,Germany,2021-08-26,Basic,86.91
305,Soraya Núñez Lamas,soraya.nunez.lamas305@hotmail.com,Spain,2023-12-02,Basic,305.06
306,Lorraine Palmer,lorraine.palmer306@outlook.com,United Kingdom,2022-08-23,Standard,284.65
307,Richard Henson,richard.henson307@outlook.com,United States,2021-02-09,Basic,463.72
308,Philip van Breugel,philip.van.breugel308@yahoo.com,Netherlands,2020-06-05,Standard,1519.11
309,Mathilde Goncalves,mathilde.goncalves309@yahoo.com,France,2025-04-05,Standard,158.66
310,Marc Moore,marc.moore310@outlook.com,United States,2022-06-02,Basic,395.44
311,Marthe Lacroix,marthe.lacroix311@icloud.com,France,2024-09-29,Premium,1865.98
312,Arthur Smith,arthur.smith312@gmail.com,United Kingdom,2022-09-03,Standard,1459.93
313,Diana Sölzer,diana.solzer313@gmail.com,Germany,2025-08-09,Standard,177.12
314,Zachary Hicks,zachary.hicks314@yahoo.com,Canada,2021-08-11,Standard,152.58
315,Christopher Davies,christopher.davies315@icloud.com,United Kingdom,2024-09-02,Premium,3272.4
316,Anthony Rodriguez,anthony.rodriguez316@outlook.com,Canada,2020-10-04,Basic,392.26
317,Jamie Arnold,jamie.arnold317@icloud.com,Australia,2026-03-19,Premium,4031.33
318,Sharon Cherry,sharon.cherry318@hotmail.com,United States,2024-03-09,Standard,176.8
319,Lisa Hensley,lisa.hensley319@outlook.com,Australia,2022-09-14,Basic,449.07
320,Michele Williams,michele.williams320@proton.me,Australia,2023-09-23,Premium,2103.51
321,Bethan Young,bethan.young321@proton.me,United Kingdom,2021-12-18,Basic,487.16
322,Ing. Aldonza Valentín,ing.aldonza.valentin322@hotmail.com,Mexico,2022-01-16,Basic,67.59
323,Dylan Miller,dylan.miller323@hotmail.com,Australia,2020-05-31,Standard,222.28
324,Sierra Johnson,sierra.johnson324@gmail.com,United States,2023-07-16,Basic,372.88
325,Violeta Patricio Perea,violeta.patricio.perea325@icloud.com,Mexico,2025-04-23,Standard,1392.93
326,Evelyn Galvan,evelyn.galvan326@outlook.com,United States,2020-07-14,Basic,249.05
327,Sharon Cochran,sharon.cochran327@outlook.com,United States,2024-11-24,Basic,526.73
328,Richard Rodriguez,richard.rodriguez328@hotmail.com,Japan,2023-10-20,Basic,359.94
329,Dipl.-Ing. Svea Seifert MBA.,dipl.ing.svea.seifert.mba329@icloud.com,Germany,2022-12-28,Basic,515.78
330,Shannon Walker,shannon.walker330@icloud.com,United States,2022-01-09,Standard,680.0
331,Julia Torres,julia.torres331@proton.me,United States,2023-04-25,Standard,1144.33
332,Franjo Etzold-Hentschel,franjo.etzold.hentschel332@proton.me,Germany,2024-12-23,Standard,219.89
333,Crystal Johnson,crystal.johnson333@outlook.com,Japan,2024-11-16,Standard,1767.05
334,Sig.ra Ninetta Cattaneo,sig.ra.ninetta.cattaneo334@gmail.com,Italy,2024-07-21,Standard,1471.81
335,Zacharie-Tristan Guérin,zacharie.tristan.guerin335@gmail.com,France,2021-08-07,Basic,482.71
336,Nathalie Sauer,nathalie.sauer336@yahoo.com,Germany,2020-10-02,Standard,1214.52
337,Dr Danny Cook,dr.danny.cook337@icloud.com,United Kingdom,2020-05-12,Standard,1270.45
338,Aria Villarosa,aria.villarosa338@outlook.com,Italy,2024-12-23,Basic,412.4
339,Rebecca Henderson,rebecca.henderson339@hotmail.com,Canada,2023-07-11,Standard,561.86
340,Garrett Lin,garrett.lin340@proton.me,United States,2022-02-01,Standard,788.53
341,James Ferrell,james.ferrell341@outlook.com,Canada,2022-12-02,Basic,169.84
342,Upadhriti Wadhwa,upadhriti.wadhwa342@proton.me,India,2025-07-04,Standard,373.95
343,Diana May,diana.may343@yahoo.com,United States,2024-12-28,Basic,572.1
344,Milo Ferrabosco-Bonanno,milo.ferrabosco.bonanno344@outlook.com,Italy,2023-11-24,Basic,396.25
345,Marion Steele-Harper,marion.steele.harper345@outlook.com,United Kingdom,2021-10-07,Basic,650.94
346,Advay Contractor,advay.contractor346@outlook.com,India,2025-09-14,Standard,1775.47
347,Fenne Ketting,fenne.ketting347@yahoo.com,Netherlands,2025-07-16,Premium,2849.88
348,Wayne Page-Carter,wayne.page.carter348@icloud.com,United Kingdom,2021-06-15,Standard,292.26
349,Alexander Taylor,alexander.taylor349@proton.me,United Kingdom,2025-05-14,Standard,1419.12
350,Wouter Verwoert-Goyaerts van Waderle,wouter.verwoert.goyaerts.van.waderle350@gmail.com,Netherlands,2021-05-28,Basic,458.58
351,Prof. Heiderose Klotz,prof.heiderose.klotz351@proton.me,Germany,2025-10-20,Standard,1598.63
352,Brian Ramirez,brian.ramirez352@proton.me,Australia,2026-08-04,Premium,4375.18
353,Dr. Jaroslaw Nohlmans B.Sc.,dr.jaroslaw.nohlmans.b.sc353@gmail.com,Germany,2021-05-23,Standard,651.81
354,William Herrera,william.herrera354@proton.me,United States,2022-07-12,Standard,1702.49
355,Ashley Waller,ashley.waller355@gmail.com,Japan,2022-10-23,Premium,4338.5
356,Victor Baker,victor.baker356@proton.me,United States,2023-05-25,Standard,304.16
357,Harini Choudhury,harini.choudhury357@icloud.com,India,2026-07-06,Premium,3237.31
358,Denise Joubert de la Goncalves,denise.joubert.de.la.goncalves358@icloud.com,France,2023-10-14,Basic,405.44
359,Jonathan Gerritsen,jonathan.gerritsen359@gmail.com,Netherlands,2020-11-28,Premium,3173.38
360,Tricia Valencia,tricia.valencia360@proton.me,Canada,2022-05-13,Basic,306.2
361,Radhika Dugar,radhika.dugar361@hotmail.com,India,2026-02-12,Standard,1728.47
362,Steffen Dörschner,steffen.dorschner362@proton.me,Germany,2024-07-21,Standard,270.41
363,Jeffrey Chandler,jeffrey.chandler363@hotmail.com,United States,2024-08-29,Standard,486.64
364,Aarush Lall,aarush.lall364@outlook.com,India,2023-07-31,Basic,606.02
365,Marisol Rolando Ledesma,marisol.rolando.ledesma365@yahoo.com,Mexico,2024-02-26,Standard,325.2
366,Larry Dixon,larry.dixon366@gmail.com,United States,2022-12-31,Standard,382.45
367,Kenneth Scott,kenneth.scott367@hotmail.com,United States,2024-09-08,Standard,1577.76
368,April Frost,april.frost368@outlook.com,United States,2026-06-24,Basic,153.14
369,Michelle Harmon,michelle.harmon369@icloud.com,United States,2025-03-27,Standard,659.09
370,Helen Jones,helen.jones370@hotmail.com,United States,2025-09-01,Standard,547.2
371,Yashica Cherian,yashica.cherian371@gmail.com,India,2020-07-26,Standard,1135.91
372,Otávio Fernandes,otavio.fernandes372@proton.me,Brazil,2025-04-11,Standard,163.49
373,Erin Edwards,erin.edwards373@yahoo.com,United States,2022-12-19,Basic,540.6
374,Frances Buckley-Ryan,frances.buckley.ryan374@hotmail.com,United Kingdom,2020-07-28,Standard,471.18
375,Nathan Maldonado,nathan.maldonado375@gmail.com,Canada,2024-05-01,Standard,1411.27
376,Michelle Evans,michelle.evans376@icloud.com,United States,2021-05-01,Premium,1157.72
377,Ms Kayleigh Watson,ms.kayleigh.watson377@outlook.com,United Kingdom,2026-04-03,Basic,534.6
378,Jason Powell,jason.powell378@icloud.com,United States,2024-07-02,Standard,224.75
379,Cameron Fisher,cameron.fisher379@outlook.com,United States,2025-04-24,Standard,395.75
380,Megan Orr,megan.orr380@yahoo.com,Japan,2023-09-05,Basic,240.01
381,David Anderson,david.anderson381@icloud.com,United Kingdom,2023-05-10,Standard,987.07
382,Debra Davidson,debra.davidson382@hotmail.com,Canada,2026-04-24,Standard,1495.99
383,John Griffiths,john.griffiths383@proton.me,United Kingdom,2021-03-24,Basic,419.0
384,Sanne Waltrade Walderade,sanne.waltrade.walderade384@proton.me,Netherlands,2020-04-19,Standard,588.13
385,Yashica Issac,yashica.issac385@icloud.com,India,2026-06-23,Standard,234.74
386,Lukas Freudenberger-Zorbach,lukas.freudenberger.zorbach386@icloud.com,Germany,2024-04-06,Premium,3318.69
387,Elizabeth Kelley,elizabeth.kelley387@proton.me,United States,2021-03-26,Premium,2431.84
388,Prof. Anne Krause,prof.anne.krause388@hotmail.com,Germany,2022-04-15,Standard,1428.7
389,Pánfilo Segovia Casanovas,panfilo.segovia.casanovas389@proton.me,Spain,2020-09-12,Basic,375.11
390,Jeffrey Chavez,jeffrey.chavez390@proton.me,Canada,2025-05-13,Standard,667.69
391,Dustin Jordan,dustin.jordan391@icloud.com,United States,2023-11-03,Standard,1265.18
392,Eduardo Cunha,eduardo.cunha392@proton.me,Brazil,2022-12-18,Standard,467.24
393,Mary Marshall,mary.marshall393@icloud.com,United States,2023-05-07,Standard,1755.3
394,Miss Alice Tomlinson,miss.alice.tomlinson394@outlook.com,United Kingdom,2022-04-29,Standard,956.86
395,Lilli Mosemann-Rädel,lilli.mosemann.radel395@icloud.com,Germany,2023-01-25,Standard,1096.24
396,Sherri Baker,sherri.baker396@hotmail.com,Canada,2023-11-14,Basic,568.12
397,Simon Cunningham,simon.cunningham397@outlook.com,United Kingdom,2020-11-19,Standard,879.92
398,Daniel Kennedy,daniel.kennedy398@hotmail.com,United States,2022-05-26,Standard,1038.65
399,Ani Marcos Pardo,ani.marcos.pardo399@proton.me,Spain,2023-01-17,Premium,3078.01
400,Kashvi Edwin,kashvi.edwin400@yahoo.com,India,2020-07-26,Standard,1026.22
401,Ekiya Suresh,ekiya.suresh401@gmail.com,India,2021-02-14,Standard,1333.64
402,Rebecca Jackson,rebecca.jackson402@yahoo.com,United States,2020-01-22,Basic,685.09
403,Jose Schultz,jose.schultz403@proton.me,United States,2025-05-02,Standard,479.1
404,Gianluigi Luxardo,gianluigi.luxardo404@outlook.com,Italy,2023-03-15,Standard,1648.1
405,Robert Potter,robert.potter405@icloud.com,United States,2022-08-09,Standard,1343.14
406,Celia Baños-Arroyo,celia.banos.arroyo406@yahoo.com,Spain,2024-09-07,Basic,143.66
407,Rolando del Bernal,rolando.del.bernal407@hotmail.com,Spain,2025-07-22,Premium,3571.31
408,Courtney Gonzalez,courtney.gonzalez408@outlook.com,Japan,2020-06-02,Premium,2901.46
409,David Alvarez,david.alvarez409@outlook.com,United States,2023-03-11,Standard,1208.17
410,Cassandra Gaines,cassandra.gaines410@yahoo.com,Canada,2025-08-27,Standard,468.14
411,Angel Perry,angel.perry411@yahoo.com,United States,2025-02-22,Standard,1335.69
412,Cheyenne Horton,cheyenne.horton412@outlook.com,United States,2023-04-23,Standard,1399.52
413,David Douglas Jr.,david.douglas.jr413@proton.me,United States,2024-07-18,Basic,372.81
414,Patricia Rodriguez,patricia.rodriguez414@proton.me,United States,2021-01-25,Premium,1320.26
415,Joshua Stewart,joshua.stewart415@yahoo.com,United Kingdom,2020-01-28,Standard,538.61
416,Holly Wood,holly.wood416@outlook.com,Australia,2023-05-21,Standard,1095.25
417,Christopher Rubio,christopher.rubio417@outlook.com,United States,2022-08-25,Premium,1237.43
418,Philip Clarke,philip.clarke418@hotmail.com,United Kingdom,2025-08-20,Basic,624.27
419,Derek Zuniga,derek.zuniga419@proton.me,Australia,2021-04-25,Standard,1702.05
420,Henry O'Brien,henry.o.brien420@yahoo.com,United Kingdom,2022-06-16,Basic,347.77
421,Yasmin Röhrdanz,yasmin.rohrdanz421@icloud.com,Germany,2024-03-10,Standard,1056.24
422,Milos Ullmann,milos.ullmann422@icloud.com,Germany,2022-06-13,Basic,484.23
423,Isaac Patil,isaac.patil423@gmail.com,India,2025-11-22,Standard,1311.21
424,Amber Wright,amber.wright424@icloud.com,United States,2021-04-04,Premium,2826.3
425,Elizabeth Fowler,elizabeth.fowler425@icloud.com,Canada,2026-01-07,Premium,2014.04
426,Brittany Farmer,brittany.farmer426@gmail.com,Canada,2022-04-21,Basic,354.96
427,Joyce Solis,joyce.solis427@hotmail.com,Japan,2020-08-15,Standard,996.86
428,Mirco Reising,mirco.reising428@gmail.com,Germany,2026-04-07,Standard,1481.41
429,Monique Dupuy,monique.dupuy429@hotmail.com,France,2022-11-08,Basic,528.42
430,Paula Moreno,paula.moreno430@gmail.com,Canada,2024-10-01,Standard,255.2
431,Cristobal Pichardo Molina,cristobal.pichardo.molina431@gmail.com,Mexico,2025-04-17,Premium,2312.81
432,Lisa Jackson,lisa.jackson432@proton.me,Australia,2024-09-17,Standard,1620.7
433,Paola Segebahn,paola.segebahn433@hotmail.com,Germany,2024-03-18,Premium,4367.33
434,Victoria Larson,victoria.larson434@yahoo.com,Japan,2023-11-25,Premium,4473.53
435,Leon Davison,leon.davison435@yahoo.com,United Kingdom,2022-07-01,Basic,535.42
436,Cristal Esmeralda Miramontes Canales,cristal.esmeralda.miramontes.canales436@hotmail.com,Mexico,2026-02-08,Standard,775.81
437,Stephanie Salazar,stephanie.salazar437@hotmail.com,United States,2023-11-18,Premium,1497.38
438,Kathy Rivas,kathy.rivas438@gmail.com,Japan,2020-05-11,Basic,307.99
439,Carla Gray,carla.gray439@gmail.com,Australia,2022-09-12,Standard,316.48
440,Stephanie Manning,stephanie.manning440@icloud.com,United States,2020-07-18,Standard,222.99
441,Beate Hornig,beate.hornig441@icloud.com,Germany,2022-06-08,Basic,548.84
442,David Wright,david.wright442@outlook.com,United States,2022-08-17,Basic,518.77
443,Kayleigh Mitchell,kayleigh.mitchell443@icloud.com,United Kingdom,2023-08-06,Standard,1595.83
444,Juan Calderón Muñoz,juan.calderon.munoz444@icloud.com,Mexico,2022-06-24,Standard,604.0
445,Fred Smith,fred.smith445@icloud.com,Canada,2021-12-18,Standard,854.88
446,Dr. Insa Adler,dr.insa.adler446@outlook.com,Germany,2024-04-10,Basic,240.15
447,Yvette Otto,yvette.otto447@yahoo.com,Germany,2023-05-13,Standard,1394.79
448,Prof. Urban Döring,prof.urban.doring448@yahoo.com,Germany,2023-05-16,Basic,122.44
449,Sibilla Schwital,sibilla.schwital449@gmail.com,Germany,2026-04-22,Standard,837.24
450,Sherry Decker,sherry.decker450@hotmail.com,Canada,2022-09-21,Standard,694.93
451,Pamela Boyd,pamela.boyd451@hotmail.com,United States,2024-02-28,Premium,3480.96
452,Denise Jones,denise.jones452@outlook.com,United States,2024-03-24,Standard,1144.82
453,Devon Flores,devon.flores453@yahoo.com,Japan,2026-08-03,Basic,402.22
454,Cornelius Köster B.A.,cornelius.koster.b.a454@outlook.com,Germany,2023-05-26,Basic,35.35
455,Toribio de Pinto,toribio.de.pinto455@proton.me,Spain,2021-04-25,Basic,534.17
456,Javi Patiño-Cánovas,javi.patino.canovas456@proton.me,Spain,2022-04-17,Standard,544.9
457,Oliver Edwards-Matthews,oliver.edwards.matthews457@outlook.com,United Kingdom,2024-04-08,Standard,1220.39
458,Victor Patel,victor.patel458@outlook.com,United Kingdom,2025-10-01,Basic,339.55
459,Puk Broekhoven,puk.broekhoven459@proton.me,Netherlands,2025-04-07,Basic,241.16
460,Brenda Hall,brenda.hall460@outlook.com,United States,2024-08-22,Premium,3997.11
461,Margaret Hawkins DDS,margaret.hawkins.dds461@gmail.com,Australia,2022-12-04,Standard,1113.65
462,Geneviève Pottier-Germain,genevieve.pottier.germain462@outlook.com,France,2021-09-16,Premium,1651.07
463,Anthony Humphrey,anthony.humphrey463@yahoo.com,Canada,2025-08-07,Standard,1706.72
464,Eric O'Neill,eric.o.neill464@hotmail.com,United Kingdom,2025-07-02,Standard,1359.07
465,Charlotte Haynes,charlotte.haynes465@yahoo.com,United Kingdom,2026-02-16,Standard,1662.88
466,Angelica Tucker,angelica.tucker466@proton.me,Canada,2020-08-28,Standard,1534.46
2971,Michelle Brown,michelle.brown467@proton.me,United States,2020-07-17,Basic,303.36
468,Sr. Caleb Garcia,sr.caleb.garcia468@yahoo.com,Brazil,2020-10-05,Basic,31.17
469,Philip Cannon,philip.cannon469@outlook.com,Canada,2020-09-04,Standard,1250.15
470,Wriddhish Bhardwaj,wriddhish.bhardwaj470@hotmail.com,India,2025-06-21,Premium,2769.19
471,Krzysztof Junitz,krzysztof.junitz471@gmail.com,Germany,2025-12-08,Basic,386.62
472,Martyn Wilson,martyn.wilson472@icloud.com,United Kingdom,2024-10-29,Basic,639.1
473,Joshua Perry,joshua.perry473@gmail.com,United States,2025-11-17,Premium,1510.15
474,John Pierce,john.pierce474@outlook.com,Canada,2022-12-30,Basic,78.34
475,Gianpaolo Callegaro,gianpaolo.callegaro475@hotmail.com,Italy,2026-05-03,Standard,1300.44
476,Sarah Hammond,sarah.hammond476@gmail.com,United Kingdom,2020-05-09,Premium,2203.28
477,Shane Henderson,shane.henderson477@gmail.com,Canada,2020-02-08,Basic,80.81
478,Luiz Henrique Ferreira,luiz.henrique.ferreira478@proton.me,Brazil,2023-09-18,Standard,1565.63
479,Jason Stein,jason.stein479@icloud.com,United States,2020-06-23,Standard,1637.1
480,Gabriel David,gabriel.david480@icloud.com,France,2025-05-01,Standard,1674.86
481,Noémi Royer,noemi.royer481@outlook.com,France,2026-02-02,Standard,204.29
482,Felicidad Gallego Lasa,felicidad.gallego.lasa482@outlook.com,Spain,2020-03-05,Basic,421.25
483,Patty Perez,patty.perez483@proton.me,Australia,2024-06-19,Basic,227.01
484,Joshua Blair,joshua.blair484@icloud.com,Canada,2024-05-12,Standard,1041.93
485,Robert Wilson,robert.wilson485@proton.me,United Kingdom,2021-07-27,Basic,490.28
486,Melissa Gates,melissa.gates486@proton.me,United States,2023-11-17,Premium,2417.23
487,Julia Aparecida,julia.aparecida487@outlook.com,Brazil,2024-06-12,Basic,245.3
488,Farhan Chada,farhan.chada488@hotmail.com,India,2025-07-02,Standard,1062.51
489,Maria Bruce,maria.bruce489@yahoo.com,United Kingdom,2026-07-27,Standard,291.4
490,Ekapad Walia,ekapad.walia490@yahoo.com,India,2020-10-28,Premium,1370.62
491,Franck Duhamel,franck.duhamel491@proton.me,France,2021-09-23,Basic,238.76
492,Jamie Smith,jamie.smith492@gmail.com,United States,2023-06-16,Standard,1406.22
493,Paul Castaneda,paul.castaneda493@gmail.com,United States,2022-02-06,Standard,1069.03
494,Eric Carney,eric.carney494@gmail.com,Canada,2020-04-17,Premium,2850.61
495,Kabir Soman,kabir.soman495@outlook.com,India,2024-04-26,Premium,2331.1
496,Ethan Adams,ethan.adams496@proton.me,Australia,2026-04-10,Basic,685.27
497,Jessica Holmes,jessica.holmes497@yahoo.com,Canada,2024-04-08,Premium,1795.0
498,Jennifer Adkins,jennifer.adkins498@yahoo.com,United States,2020-09-16,Premium,1821.06
499,Olivia King,olivia.king499@gmail.com,United Kingdom,2024-01-19,Standard,556.87
500,Alka Wable,alka.wable500@icloud.com,India,2022-03-11,Standard,373.56
501,Lindsey Walker,lindsey.walker501@hotmail.com,United States,2023-09-22,Basic,281.43
502,Sra. Zoe Campos,sra.zoe.campos502@hotmail.com,Brazil,2023-10-03,Standard,1508.83
503,Siddharth Zacharia,siddharth.zacharia503@icloud.com,India,2021-07-11,Standard,1145.3
504,Frédérique Bègue,frederique.begue504@hotmail.com,France,2023-07-10,Premium,2273.49
505,Kayleigh Daniels,kayleigh.daniels505@proton.me,United Kingdom,2025-07-04,Basic,552.83
506,Gerard Jones,gerard.jones506@outlook.com,United Kingdom,2024-05-28,Standard,1687.91
507,Jeffrey Johnson,jeffrey.johnson507@icloud.com,United States,2022-01-06,Standard,1057.66
508,Gianna Sanguineti,gianna.sanguineti508@hotmail.com,Italy,2022-05-08,Standard,630.7
509,Nicole Weiss,nicole.weiss509@hotmail.com,France,2025-08-07,Premium,1920.48
510,Michael Powell,michael.powell510@yahoo.com,United States,2024-09-29,Basic,74.93
511,Salma Gabino Armas Rico,salma.gabino.armas.rico511@hotmail.com,Mexico,2026-07-12,Standard,985.91
512,Marco Donoso Hierro,marco.donoso.hierro512@proton.me,Spain,2024-09-09,Standard,1454.69
513,Dr Dennis Bates,dr.dennis.bates513@icloud.com,United Kingdom,2026-08-29,Standard,290.22
514,Tommy Walter,tommy.walter514@proton.me,Australia,2023-12-25,Premium,3066.91
515,Danny Morgan,danny.morgan515@proton.me,Canada,2024-06-24,Basic,248.83
516,Linde Hoes-de Groot,linde.hoes.de.groot516@gmail.com,Netherlands,2020-02-13,Premium,1621.4
517,Matthew Foster,matthew.foster517@icloud.com,Australia,2026-07-05,Standard,514.7
518,Lydia Williams,lydia.williams518@hotmail.com,United Kingdom,2026-08-07,Standard,398.73
519,Sr(a). José María Berríos,sr.a.jose.maria.berrios519@hotmail.com,Mexico,2021-03-04,Standard,1668.9
520,John Anderson,john.anderson520@proton.me,United States,2021-08-03,Standard,716.06
521,Judy Baker,judy.baker521@icloud.com,Australia,2025-06-01,Standard,311.08
522,Claire Aubry,claire.aubry522@hotmail.com,France,2023-07-30,Premium,965.33
523,Gérard Vallet,gerard.vallet523@gmail.com,France,2023-11-06,Standard,1267.28
524,Alyssa Long,alyssa.long524@proton.me,United States,2022-09-26,Standard,1060.65
525,Dr Joan Taylor,dr.joan.taylor525@hotmail.com,United Kingdom,2025-03-07,Standard,818.33
526,Alyssa Day,alyssa.day526@proton.me,United States,2024-11-05,Standard,1366.69
